model,granularity,subset,bits,quantized,agg_mse,agg_mae,agg_r2,mse_x_entry,mse_y_entry,mse_n_x,mse_n_y,mse_n_z,rmse_x_entry,rmse_y_entry,rmse_n_x,rmse_n_y,rmse_n_z,mae_x_entry,mae_y_entry,mae_n_x,mae_n_y,mae_n_z,r2_x_entry,r2_y_entry,r2_n_x,r2_n_y,r2_n_z,delta_mae_x_entry,delta_mae_y_entry,delta_mae_n_x,delta_mae_n_y,delta_mae_n_z,delta_mse_x_entry,delta_mse_y_entry,delta_mse_n_x,delta_mse_n_y,delta_mse_n_z
s4_modulate_full,per_tensor,A,4,True,22.173344503867334,1.6591459962613928,0.9903984451567924,108.75017637709183,2.112600082377892,0.0033063866727949297,9.366542957784975e-05,0.0005460077645882482,10.428335263937951,1.453478614351753,0.05750118844680455,0.009678090182357765,0.023366809037355704,7.203237190605154,1.036706986200487,0.03464515188203928,0.005545454275937084,0.015595198343347707,0.998296046625284,0.9884633656090251,0.9960084323313013,0.9785756993792727,0.9906486818390784,2.3453797810921166,0.5914134643989981,0.020329157276437585,0.002407289079799221,0.0067622955380271695,56.804260309513744,1.4354108095861584,0.0018335407294404553,4.579487426440068e-05,0.0002880790815391157
s4_modulate_full,per_tensor,A,2,True,1535.3605632865492,14.763005755178716,0.7731499725324851,7637.9683631800535,38.737434278558986,0.07077765884458562,0.0012672737945132024,0.024974041494630717,87.39547106789946,6.223940414123434,0.2660407089988027,0.035598789228191485,0.15803177368690993,68.41347572556343,5.06966926499379,0.18160461587755516,0.024034736582349427,0.1262444328764471,0.8803244058815538,0.7884599076541108,0.9145551193286718,0.7101336654858921,0.5722767643121969,63.55561831605039,4.624375743192301,0.16728862127195346,0.020896571386211565,0.11741153007112656,7586.022447112476,38.06024500576725,0.06930481290123114,0.0012194032391997533,0.024716112811581585
s4_modulate_full,per_tensor,B,8,True,10.522024277616797,1.0656041799802416,0.9956723012744583,51.93169374249162,0.6766495045345818,0.0014725714511452292,4.7818094765727616e-05,0.00025775151187774713,7.206364807757905,0.8225870802137497,0.038374098701405734,0.006915062889499098,0.01605464144345015,4.857007494010324,0.4447273859473283,0.014320599587362995,0.00313353270561495,0.008831887650577764,0.9991863076662938,0.99630490502686,0.9982222682414603,0.98906246155077,0.9955855638869073,-0.0008499155027141825,-0.0005661358541605988,4.6049817612990596e-06,-4.63249052291316e-06,-1.0151547427741936e-06,-0.014222325086471699,-0.0005397682571518514,-2.744922092451276e-07,-5.246054772145868e-08,-1.7717117138541048e-07
s4_modulate_full,per_tensor,B,6,True,10.578543180077812,1.0701322090020295,0.9956463005602414,52.2115330808665,0.6793944701008426,0.0014782349962840558,4.794074753580627e-05,0.00026217367788565477,7.225754845057124,0.8242538869188563,0.03844782173653087,0.006923925731534551,0.01619177809524497,4.876242199523717,0.4478676301958844,0.014486577988192424,0.003136303662891654,0.008928333639461676,0.9991819230004396,0.9962899151267752,0.9982154310424562,0.9890344069117215,0.9955098267198149,0.018384790010679275,0.00257410839439548,0.0001705833825907284,-1.8615332462090448e-06,9.543083414113862e-05,0.2656170132884128,0.0022051973091089527,5.389052929581466e-06,7.01922223571969e-08,4.244994836522225e-06
s4_modulate_full,per_tensor,B,4,True,10.951690215634624,1.0955613319277515,0.9956002760874876,54.05731088101029,0.6993224694531448,0.0015026440895340493,4.7835855224039914e-05,0.0002672477649288757,7.352367705780927,0.836255026563754,0.03876395348173415,0.0069163469565978195,0.016347714364059452,4.9871282600911195,0.46336014429284905,0.015128822792353334,0.0030918154368225746,0.009097617025612294,0.9991530024099973,0.9961810909131492,0.9981859636639911,0.9890583991619062,0.9954229242883941,0.12927085057808174,0.01806662249136015,0.0008128281867516383,-4.634975931528838e-05,0.0002647142202917563,2.1113948134321987,0.022133196661411114,2.979814617957489e-05,-3.470008940916061e-08,9.319081879743149e-06
s4_modulate_full,per_tensor,B,2,True,13.991617073765138,1.3103198454525116,0.9945540735424343,69.1316389453292,0.8242184935082428,0.001725494694006905,5.178201619381999e-05,0.0004506532780485759,8.314543820639182,0.9078647991348948,0.041539074303683095,0.007195972220195127,0.021228595762522208,5.9752564396968975,0.5421829665259601,0.01817853692251771,0.0033728176238253366,0.01260846649335676,0.9989168101293733,0.9954990499635019,0.9979169318308173,0.988155785045947,0.9922817907425319,1.1173990301838597,0.0968894447244712,0.0038625423169160143,0.00023465242768747367,0.0037755636880362226,17.18572287775111,0.14702922071650915,0.0002526487506524307,3.9114608803709125e-06,0.00019272459499944334
s4_modulate_full,per_tensor,C,8,True,10.523329146435344,1.0658611183726923,0.9956735260841754,51.93803918585808,0.676827793846982,0.0014731934428262783,4.778139056520958e-05,0.0002577776382656761,7.2068050609030685,0.822695444163259,0.038382202162281914,0.006912408448956816,0.016055455093695603,4.8583471645472684,0.44461934834646244,0.014368628455195145,0.003129660803227854,0.008840789711307823,0.9991862082426423,0.9963039314121043,0.9982215173547281,0.9890708569836366,0.9955851164277653,0.0004897550342306545,-0.0006741734550264611,5.263384959344926e-05,-8.504392910009106e-06,7.886905987285545e-06,-0.007876881720008555,-0.00036147894475169196,3.474994718039113e-07,-8.916474823949725e-08,-1.5104478345644937e-07
s4_modulate_full,per_tensor,C,6,True,10.50846576412579,1.064608635206387,0.9956584004282568,51.85730309095091,0.683247156669899,0.0014721504082402526,4.791516325647571e-05,0.0002585074366429807,7.201201503287552,0.826587658188712,0.038368612279313055,0.006922077957988895,0.016078166457745756,4.8464046718913325,0.4503161732467805,0.014281674879035818,0.0031490019155847927,0.00889165409920197,0.999187473257063,0.996268876106309,0.9982227765368936,0.9890402588604502,0.9955726173805682,-0.011452737621705289,0.005022651445291626,-3.431972656587831e-05,1.0836719446929727e-05,5.8751293881432326e-05,-0.08861297662718215,0.006057883878165304,-6.955351142218062e-07,4.4607943026637575e-08,5.78753593848179e-07
s4_modulate_full,per_tensor,C,4,True,12.317434957708269,1.1928774922825882,0.995385888230049,60.86822869552009,0.7171036352841239,0.001508351259958602,5.0366190424279615e-05,0.00028374028675373056,7.801809321915019,0.8468197182896274,0.0388374981166218,0.007096914148013883,0.016844592210965827,5.4525256010198335,0.4830072686046636,0.015383617264106888,0.0034761684355298812,0.009994806088807238,0.9990462854668016,0.9960839902782735,0.9981790737992534,0.9884796300018706,0.9951404616040467,0.5946681915067957,0.037713746803174686,0.001067622658505192,0.0003380032393920183,0.0011619032834867,8.922312627941999,0.03991436249239022,3.550531660412759e-05,2.4956351108305403e-06,2.5811603704598018e-05
s4_modulate_full,per_tensor,C,2,True,241.6345641082691,4.903782999321611,0.979295653971523,1206.2219127410538,1.9282661803906826,0.02115661880665606,0.00010925016323730128,0.0013757509314882316,34.73070561824297,1.3886202434037473,0.14545314986845784,0.010452280288879612,0.03709111661150459,23.34745156188249,1.0502029703728917,0.08707332087246857,0.006209096776913984,0.027978046703289194,0.9811002982492228,0.9894699890825481,0.9744591047676086,0.9750109688215962,0.9764379089366386,18.489594152369452,0.6049094485714028,0.07275732626686687,0.0030709315807761215,0.019145143897968654,1154.2759966734757,1.251076907598949,0.019683772863301585,6.13796079238522e-05,0.001117822248439099
s4_modulate_full,per_tensor,A+B+C,8,True,10.710879232237843,1.0804174973256069,0.9955043441694602,52.85485504421203,0.6977174262620461,0.0015054060386335082,4.995823552042728e-05,0.00026832644098831796,7.270134458468566,0.8352948139800978,0.03879956235105633,0.00706811400024273,0.016380672788024245,4.916978537347666,0.4580381320299568,0.01481935617204774,0.0033169026659909933,0.008934558412373573,0.9991718431029444,0.9961898558453444,0.9981826293574448,0.9885729424282292,0.9954044501133391,0.05912112783462842,0.0127446102284679,0.0005033615664460436,0.00017873746985313035,0.00010165560705303542,0.9089389766339409,0.02052815347031245,3.256009527903385e-05,2.0876802069782086e-06,1.0397757939185415e-05
s4_modulate_full,per_tensor,A+B+C,6,True,12.635918501931078,1.22534450146854,0.9948974137049289,62.35922277896496,0.8182577843400287,0.0017501885980682804,5.5569706890321576e-05,0.0003061880454487035,7.896785597885064,0.9045760246325506,0.041835255444042416,0.007454509164949868,0.01749822978042932,5.551946222372063,0.5426982020259237,0.01871149622166431,0.0036883418690007736,0.009678244854048156,0.9990229238090572,0.9955316006213184,0.9978871206203269,0.9872894181856665,0.994756005288275,0.6940888128590252,0.09740468022443477,0.004395501616062614,0.0005501766728629107,0.0008453420487276181,10.413306711386873,0.14106851154829503,0.00027734265471380604,7.699151576872502e-06,4.825936239957095e-05
s4_modulate_full,per_tensor,A+B+C,4,True,40.81170495432103,2.1728645777550613,0.9888799873152244,201.6880335531524,2.3650114074162367,0.004756312683804948,0.00010109275545306806,0.000622405597243511,14.20169122158176,1.53785935878943,0.06896602557640209,0.010054489318362623,0.024948057985412633,9.675344271971257,1.120655956100662,0.04477279335221634,0.005864464340039726,0.017685403011130824,0.9968398487537063,0.9870849801789577,0.9942580388170846,0.9768768307243596,0.9893402381020137,4.817486862458219,0.6753624342991731,0.030456798746614642,0.0027262991439018633,0.008852500205810286,149.7421174855743,1.687822134624503,0.0032834667404504736,5.322220013961899e-05,0.0003644769141943784
s4_modulate_full,per_tensor,A+B+C,2,True,2868.5832502716444,21.70629339204008,0.6996687430672954,14294.066835588996,48.63410441230707,0.1899968250680573,0.0016501486231811897,0.023664383227715628,119.55779705058552,6.973815627926155,0.4358862524421449,0.040622021406882126,0.15383232179134407,102.40676498450054,5.618427284350843,0.3444565994369566,0.02822999717381389,0.1335880947382542,0.7760332513074635,0.7344154787186447,0.7706302198901672,0.622557860127794,0.5947069052924077,97.54890757498751,5.173133762549354,0.33014060483135493,0.025091831977676025,0.12475519193293366,14242.120919521418,47.95691513951533,0.1885239791247028,0.0016022780678677407,0.023406454544666496
s4_modulate_full,per_channel,A,8,True,10.765596593970642,1.084267875671242,0.9954790668763909,53.12636271283258,0.6997939065953438,0.0015059969260957187,5.0311002759311815e-05,0.0002700424964249287,7.288783349286256,0.8365368531005336,0.03880717621904122,0.007093024937169742,0.01643296979930678,4.934316328955246,0.4599126419685531,0.014799174927257101,0.003332590496682967,0.008978642008470771,0.9991675889819523,0.9961785164562071,0.9981819160206444,0.9884922531983921,0.995375059724758,0.07645891944220828,0.014619120167064181,0.00048318032165540516,0.00019442530054510423,0.00014573920315023338,1.1804466452544915,0.022604633803610108,3.3150982741244304e-05,2.4404474458627408e-06,1.2113813375796143e-05
s4_modulate_full,per_channel,A,6,True,12.370717645248961,1.2039961245432647,0.9950113070082061,61.083669141105226,0.7678099757896399,0.0017568358761167148,5.500458998929926e-05,0.00029726888383507745,7.81560420831974,0.8762476680651652,0.04191462604052092,0.0074165079376549755,0.017241487286051557,5.474936456510214,0.5129678661536698,0.01895000069707077,0.0036360530353028867,0.00949024632006604,0.9990429098357312,0.9958070895450983,0.9978790958298929,0.9874186786228195,0.9949087612074891,0.6170790469971763,0.06767434435218095,0.004634006091469075,0.0004978878391650237,0.0006573435147455026,9.137753073527136,0.09062070299790626,0.0002839899327622404,7.134034675850187e-06,3.9340200785944904e-05
s4_modulate_full,per_channel,A,4,True,22.678448308592422,1.6836760478840038,0.9905275564188866,111.43293954160632,1.9554849656347466,0.003178202013400227,9.52699245864604e-05,0.0005435637830588562,10.556180158637229,1.3983865580141803,0.05637554446211785,0.009760631362082085,0.023314454380466556,7.369097759017344,0.9950540544624108,0.033335057864730865,0.0055209482153429894,0.015372419860189963,0.9982540117201462,0.9893213508350414,0.9961631806389548,0.9782086996915133,0.9906905392087771,2.5112403495043063,0.5497605326609218,0.01901906325912917,0.0023827830192051265,0.006539517054869425,59.48702347402823,1.278295692843013,0.0017053560700457525,4.7399369273011324e-05,0.00028563510000972366
s4_modulate_full,per_channel,A,2,True,1433.371948553176,14.149144572955393,0.7827824577277298,7130.012564996751,36.753229404630645,0.06944679553607233,0.001276889628153981,0.023224679332864498,84.4394017328211,6.062444177444494,0.2635275991923281,0.03573359243280727,0.15239645446290573,65.49975046244047,4.9273147193079625,0.1747234894528585,0.023576612741226955,0.12035758083444713,0.8882833170792674,0.7992953925043889,0.9161617768310832,0.7079342146151979,0.6022375876087116,60.641893052927436,4.482021197506474,0.1604074948472568,0.02043844754508909,0.11152467802912659,7078.066648929173,36.07604013183891,0.06797394959271785,0.001229019072840532,0.022966750649815366
s4_modulate_full,per_channel,B,8,True,10.525920793254336,1.065990600212558,0.9956680643007798,51.95047864783156,0.6773467733650548,0.0014727783506161983,4.788168993434565e-05,0.0002578850345174882,7.2076680450636434,0.8230107978423216,0.0383767944286153,0.00691965966896824,0.01605879928629436,4.858174700546057,0.44548510402761754,0.014320709694452812,0.0031393133365896853,0.008833173458074212,0.999186013334791,0.9963010973324286,0.9982220184663068,0.9890479152873659,0.9955832770830065,0.00031729103301891826,0.0001915822261286393,4.7150888511163225e-06,1.1481404518223423e-06,2.7065275367416097e-07,0.0045625802534701165,0.0001575005733210899,-6.759273827607569e-08,1.1134620896573785e-08,-4.364853164432088e-08
s4_modulate_full,per_channel,B,6,True,10.524154864842094,1.0660391148871873,0.9956667570346888,51.94096839351059,0.6780277525175572,0.0014722922023718485,4.7888830775470966e-05,0.0002579971491740917,7.207008283158178,0.8234244060735371,0.03837046002293755,0.006920175631837025,0.016062289661629554,4.8575924303351306,0.4463179221074899,0.014319296315657887,0.0031387016966735394,0.008827223980984091,0.999186162346319,0.9962973785938108,0.9982226053588291,0.9890462819470007,0.9955813569274843,-0.000264979177907243,0.0010244003060009832,3.30171005619162e-06,5.365005356764742e-07,-5.678824336446606e-06,-0.0049476740675018505,0.0008384797258235155,-5.53740982625877e-07,1.8275462021891174e-08,6.846612495914686e-08
s4_modulate_full,per_channel,B,4,True,10.569567378865543,1.0709605746940014,0.995639432299724,52.1635411748088,0.6825085474565621,0.001478150602190543,4.81151687041868e-05,0.00026090629145541404,7.222433189362765,0.8261407552327642,0.03844672420623821,0.006936509835946807,0.016152593954390546,4.8781798593147725,0.44997357625204804,0.014560862790010395,0.0031703650970281295,0.008918210016148093,0.9991826749621652,0.9962729095551965,0.998215532925499,0.9889945111725694,0.9955315328831896,0.0203224498017347,0.004680054450559135,0.0002448681844086989,3.219990089026658e-05,8.530721082755481e-05,0.2176251072307096,0.0053192746648283995,5.3046588360686295e-06,2.4461339073772486e-07,2.9776084062815e-06
s4_modulate_full,per_channel,B,2,True,10.993020931671364,1.096720332241878,0.9954982328573243,54.26828256133961,0.6950092015205659,0.0015061315659986058,5.099618656560485e-05,0.0002557677440863377,7.366700927914721,0.8336721187136859,0.03880891090972028,0.0071411614297399026,0.01599274035574697,4.999775804566574,0.4581526646273057,0.013761306223209278,0.0033766852619953403,0.008535200530306208,0.999149696797826,0.9962046451085615,0.9981817534793761,0.9883355295927604,0.9956195393080972,0.1419183950535361,0.012859142825816794,-0.0005546883823924174,0.00023852006585747734,-0.0002977022750143294,2.322366493761521,0.0178199287288322,3.3285622644131435e-05,3.1256312521557732e-06,-2.160938962794852e-06
s4_modulate_full,per_channel,C,8,True,10.531852255835322,1.0664707960457964,0.9956667591572413,51.9803633191633,0.677118895276153,0.0014731722431539768,4.790377038373206e-05,0.00025798872361096494,7.209740863523688,0.8228723444594265,0.03838192599589,0.006921254971732516,0.01606202738171508,4.86062246246678,0.4454161828908398,0.014335222089364896,0.003141957284783179,0.008838155497214152,0.9991855450864785,0.9963023417450457,0.9982215429475987,0.9890428647774006,0.9955815012296839,0.0027650529537419644,0.00012266108935088393,1.922748376319977e-05,3.7920886453162057e-06,5.252691893614311e-06,0.03444725158521322,-7.03775155806996e-05,3.2629979950242645e-07,3.321507028298501e-08,6.00405618323991e-08
s4_modulate_full,per_channel,C,6,True,10.525200666482935,1.066402804362858,0.9956537653279884,51.94452946704211,0.679690910271916,0.0014755607252141493,4.8011893433545684e-05,0.0002593824820072947,7.207255335218957,0.8244336906458372,0.03841302806619323,0.006929061511744984,0.016105355693287086,4.857943093670953,0.4476582092793462,0.014361582658017714,0.0031592427369538864,0.00889189346901831,0.9991861065495978,0.9962882963055412,0.9982186595014951,0.9890181335533654,0.9955576307299423,8.568415791554429e-05,0.0023646874778572857,4.5588052416018626e-05,2.1077540816023463e-05,5.899066369777217e-05,-0.0013866005359801648,0.002501637480182284,2.7147818596748915e-06,1.4133812009660922e-07,1.453798958162163e-06
s4_modulate_full,per_channel,C,4,True,10.687190856195315,1.0810710791289242,0.9956121356754355,52.73930410259805,0.6948701707003017,0.0014720230491319663,4.8517386172790234e-05,0.0002594672429177344,7.262183149893567,0.8335887299503885,0.0383669525650913,0.00696544228120442,0.01610798692940041,4.91686635112633,0.46237365609400455,0.014120049946368915,0.0031609992007694513,0.008834339277147628,0.9991736536141865,0.9962054043377957,0.9982229302885716,0.9889025110824498,0.995556179054174,0.05900894161329262,0.017080134292515647,-0.0001959446592327812,2.2834004631588304e-05,1.436471827090044e-06,0.7933880350199587,0.017680897908567972,-8.228942225080391e-07,6.4683085934116e-07,1.5385598686018759e-06
s4_modulate_full,per_channel,C,2,True,15.789712906060606,1.3873204176441871,0.9950049789649237,78.09194697596614,0.8547342553275333,0.0015447356497080324,5.397118809354039e-05,0.00028459217156595276,8.836964805631295,0.9245183910163893,0.039303125190091846,0.007346508564858575,0.016869859856144413,6.349351974645835,0.5590680121989066,0.014833344444935987,0.0035040719449494257,0.009844684986308888,0.9987764154411444,0.9953324073555574,0.99813514948908,0.9876550509212925,0.9951258716175442,1.4914945651327969,0.11377449039741766,0.0005173498393342916,0.0003659067488115627,0.0010117821809883503,26.14603090838805,0.17754498253579964,7.1889706353558e-05,6.100632780091318e-06,2.6663488516820216e-05
s4_modulate_full,per_channel,A+B+C,8,True,10.776414611921428,1.0850866116703004,0.9954768753954066,53.18058190582092,0.6996648435098465,0.0015060674705704407,5.0370657721966125e-05,0.00026987214808127304,7.292501759055045,0.8364597082405383,0.038808085118573435,0.00709722887625629,0.016427785854498868,4.938347741380524,0.4599443621275275,0.014824308552998686,0.003337901503933224,0.008978744786518352,0.9991667394479107,0.9961792212529376,0.9981818308572705,0.9884786081870022,0.9953779772319127,0.08049033186748655,0.014650840326038583,0.0005083139473969905,0.00019973630779536108,0.0001458419811978147,1.234665838242833,0.02247557071811279,3.322152721596636e-05,2.5001024085170504e-06,1.1943465032140498e-05
s4_modulate_full,per_channel,A+B+C,6,True,12.465893588743572,1.2114158170106752,0.9949878763425712,61.55942326180965,0.7679329035320562,0.0017569849185465009,5.5315020063407344e-05,0.00029947843755106065,7.845981344727353,0.8763178096627138,0.04191640393147414,0.007437406810401549,0.017305445315017487,5.511332658670461,0.5135572205402297,0.01895595081204843,0.003667711684095403,0.009565543346540532,0.999035455476883,0.9958064182526788,0.9978789159014686,0.9873476732662073,0.9948709188156187,0.6534752491574229,0.06826369873874077,0.004639956206446735,0.0005295464879575399,0.0007326405412199938,9.613507194231559,0.09074363074032255,0.0002841389751920265,7.44446474995827e-06,4.15497545019281e-05
s4_modulate_full,per_channel,A+B+C,4,True,24.059441390104265,1.7317506212111549,0.9896901714629005,118.14182982106604,2.1512715508420404,0.003427288458165555,0.00010489244218262783,0.0005733977128964669,10.869306777392293,1.4667213610096637,0.05854304790635311,0.010241701137146496,0.02394572431346496,7.553965696134146,1.0486797346422083,0.034554636471772766,0.005846433111134677,0.01570660569651345,0.9981488933965432,0.9882521857474156,0.9958624761243204,0.9760077199849376,0.9901795820612859,2.696108286621108,0.6033862128407195,0.02023864186617107,0.002708267914996814,0.006873702891192912,66.19591375348796,1.4740822780503067,0.0019544425148110807,5.702188686917876e-05,0.0003154690298473344
s4_modulate_full,per_channel,A+B+C,2,True,1295.490755973226,13.615516945317442,0.7885614372043441,6440.946109727465,36.42456905269195,0.05781291124542255,0.0012025499590443422,0.024085624768520296,80.25550516772955,6.035277048544827,0.24044315595463006,0.034677802108039404,0.15519544055325948,62.906643637538934,4.865023171755747,0.1640158388431898,0.022794868550510484,0.11910720989883672,0.899079962666198,0.8010901639572319,0.9302065456350552,0.7249380913520953,0.5874924224111397,58.0487862280259,4.419729649954259,0.1496998442375881,0.01965670335437262,0.11027430709351618,6389.000193659887,35.747379779900214,0.05634006530206808,0.0011546794037308932,0.023827696085471164
